order_id,revenue_per_order
30842,10.0
30895,10.0
32590,25.0
32804,10.0
33087,10.0
33659,151.37
35916,34.44
36716,63.0
40842,10.0
41172,10.0
41356,113.99
41633,94.64
43411,10.0
43570,64.0
43708,10.0
43893,54.5
44019,10.0
44458,228.0
44593,29.14
45954,10.0
45970,10.0
46356,113.89
46633,104.94
47269,10.0
47306,219.98
47487,46.99
47810,24.75
47926,10.0
48526,10.0
48801,204.94
49428,32.99
49747,39.99
49869,126.72
50484,149.99
51423,10.0
51424,10.0
51556,10.0
52181,97.3
53270,10.0
54118,10.0
54569,10.0
55399,259.0
56126,100.99
56179,60.79
56503,10.0
58287,24.0
58588,67.1
58939,78.95
61081,151.99
61297,10.0
61610,121.95
62481,10.0
63655,20.99
64029,10.0
64318,10.0
65969,10.0
66725,279.39
67253,95.99
67471,69.99
67954,10.0
69429,10.0
69852,10.0
70258,221.2
70463,170.26
70546,10.0
73022,78.72
73880,88.77
74149,123.18
74349,10.0
75553,10.0
76089,37.95
78078,10.0
78689,86.85
79394,54.0
79449,10.0
80646,48.98
82202,100.0
83885,55.98
84625,93.98
85023,10.0
85117,10.0
85811,10.0
86453,99.5
86515,10.0
86945,98.77
87225,10.0
88951,10.0
89093,10.0
89099,64.0
89567,100.3
90882,10.0
91061,140.7
91345,35.0
91433,10.0
93350,10.0
94166,10.0
96532,10.0
97477,189.0
98399,187.49
98629,10.0
99315,10.0
100539,10.0
100999,10.0
101504,153.0
101880,58.98
102441,142.5
102471,99.95
102625,10.0
103878,10.0
104108,10.0
105843,10.0
106193,10.0
106599,10.0
109489,10.0
109559,43.22
111070,79.0
112687,135.36
113003,10.0
114597,95.0
115612,158.5
118952,10.0
119882,96.15
119961,10.0
120300,10.0
122635,95.81
124999,10.0
125088,10.0
3730,10.02
61183,10.02
70044,21.55
98255,54.13
27120,556.0
32724,10.03
42230,288.03
57788,10.03
21827,57.66
50499,97.64
92137,10.06
93102,35.06
69567,10.07
99901,10.07
116138,24.52
32086,10.08
35590,55.07
41643,97.84
97298,10.1
1806,270.12
2793,40.1
5656,101.6
6510,10.11
10225,10.11
13929,10.11
14741,132.75
17856,10.11
34280,35.1
36468,127.1
86815,10.11
104801,10.11
104987,10.11
108237,10.11
117832,72.1
119956,10.11
34221,212.01
54488,10.12
93958,174.12
95643,10.12
39866,136.13
47982,94.16
118547,10.14
85824,132.12
120526,44.14
13041,10.17
38578,10.17
43750,172.66
81624,32.62
99116,28.12
115672,214.47
26780,37.16
42408,90.17
10556,10.19
38677,10.19
86314,10.19
23792,72.2
107243,10.2
92187,10.21
15933,102.62
17331,32.2
122289,10.27
105904,38.19
88147,10.3
101138,10.3
107636,151.24
4209,187.31
59907,10.31
114643,152.32
53967,10.35
64329,80.34
86990,468.31
92765,10.36
60326,234.55
93756,10.37
116937,52.37
29677,72.38
39240,10.38
91489,10.38
92019,10.38
99059,10.38
16703,207.41
46249,35.39
48619,30.39
59043,50.36
84599,10.39
27626,140.68
64380,10.41
114143,40.4
15743,177.43
31047,40.43
49222,10.43
23971,252.45
24275,10.45
31997,29.45
73013,10.46
102150,139.46
109930,294.64
3662,48.47
6730,61.48
67231,32.68
12769,10.49
20787,10.49
54755,10.49
54901,10.49
62541,10.49
78314,10.49
88950,10.49
96255,79.49
96762,55.42
103072,10.49
4488,10.5
4832,84.5
10785,10.5
11233,10.5
15793,332.57
19140,218.99
23198,10.5
26849,183.0
28023,27.49
28101,10.5
33522,10.5
35661,10.5
42227,30.0
49139,10.5
52559,62.77
60524,47.49
60629,10.5
61482,63.61
64428,165.5
64787,115.55
73065,33.4
76946,132.72
78026,150.5
79428,35.5
81140,10.5
81390,10.5
82261,10.5
83120,10.5
85359,10.5
89446,155.48
90851,55.5
92830,75.38
95624,10.5
100322,10.5
102163,10.5
103193,70.45
104464,10.5
108138,10.5
109288,10.5
113143,10.5
115266,194.46
115403,10.5
116860,10.5
119379,10.5
121332,130.91
123950,69.95
123966,74.5
124407,10.5
12036,10.56
18649,10.56
57775,10.56
90031,10.56
18830,88.92
49561,34.58
82938,10.58
90292,10.58
121410,30.53
12760,10.59
85996,77.54
21576,10.62
29640,10.62
50252,23.37
89118,89.58
49687,50.58
51454,10.63
71958,10.63
36254,10.64
3025,462.28
21184,10.69
50442,10.69
76691,95.69
77171,108.69
80218,10.69
85845,10.69
91016,28.69
101018,10.69
107667,635.69
112333,46.64
115922,10.69
120170,93.56
81,23.69
8074,10.7
10360,10.7
35403,10.7
53008,35.7
62633,10.7
78137,10.7
87882,10.7
97063,10.7
174,10.72
36536,140.67
44357,10.72
99056,65.72
104577,10.72
125094,213.71
61093,79.72
12218,10.75
112390,10.75
4309,10.76
9428,10.76
25375,32.75
25474,10.76
49469,10.76
62781,10.76
2161,10.77
33060,10.77
36883,119.67
52180,84.76
81658,425.77
24754,10.78
26598,30.77
28987,106.78
36009,158.78
73549,10.78
80941,10.78
91440,10.78
92018,23.77
104854,290.73
106407,10.78
108759,10.78
117710,43.78
120549,225.75
120766,10.78
10264,109.79
72563,45.78
97189,10.79
105438,10.79
13245,25.79
49317,47.79
79094,67.39
41731,10.81
44244,70.81
48799,32.82
2760,188.11
11970,10.88
18003,10.88
19816,10.88
20091,10.88
59235,90.82
87130,10.88
113519,60.88
116205,10.88
33627,10.89
34815,10.89
40342,90.88
50216,10.89
50955,10.89
63323,258.88
86343,64.89
81965,10.9
96961,22.9
266,35.16
36157,10.91
37039,10.91
87290,43.91
27375,10.92
48997,49.92
52616,201.81
86812,10.92
123929,310.91
95081,10.94
97724,60.94
1615,81.94
9441,198.95
14687,38.42
19642,10.95
23520,10.95
26700,10.95
41228,10.95
48609,69.4
70677,618.14
71249,80.85
92001,22.4
110111,85.89
114470,50.95
44778,10.97
69793,10.97
93457,49.91
97752,10.97
1603,799.97
5697,10.98
18936,52.98
19856,10.98
49970,10.98
63443,10.98
81980,10.98
86604,113.37
1858,10.99
3655,10.99
4324,70.98
4833,42.99
5956,10.99
6789,10.99
7131,10.99
9732,10.99
10073,85.94
10370,22.98
10601,104.79
10851,66.99
12605,10.99
15389,35.99
20570,10.99
21739,46.98
22622,10.99
25300,26.94
26567,10.99
26736,265.99
27211,90.94
27218,10.99
29293,188.24
30411,64.17
30939,10.99
31008,10.99
32037,25.37
33181,10.99
34051,96.99
36821,27.21
38189,80.98
38952,10.99
39342,10.99
41705,77.02
43087,10.99
43548,49.39
44878,155.49
44983,58.99
47417,27.94
49493,10.99
49727,62.06
51156,10.99
53050,60.98
53244,49.97
54687,133.49
59580,10.99
63358,56.97
66176,35.99
66495,10.99
68006,10.99
68946,431.49
72327,409.19
72440,10.99
72889,99.92
72989,10.99
73324,39.49
74422,10.99
75719,30.98
76486,40.89
77895,10.99
78191,10.99
78269,10.99
79496,185.99
80349,10.99
80880,188.98
82914,10.99
83160,70.89
84063,10.99
85108,169.98
87563,238.93
89826,10.99
90557,10.99
91124,10.99
91601,10.99
92097,10.99
93930,87.95
94126,10.99
94584,10.99
96445,82.49
99973,58.99
100848,10.99
101314,10.99
102166,10.99
102510,10.99
105147,78.43
106609,129.99
106639,69.99
108717,30.99
109161,47.08
109271,10.99
111224,104.93
113809,105.49
116419,10.99
116713,66.99
117600,46.71
118064,75.99
118454,63.99
119485,148.98
119841,32.99
122155,99.34
122737,45.98
123058,10.99
123549,10.99
123888,10.99
5662,25.23
27258,11.0
41863,11.0
43172,11.0
45727,178.99
46729,115.69
47365,355.93
51760,11.0
53492,11.0
57482,11.0
57497,70.5
58709,11.0
60958,11.0
65071,118.99
68340,36.5
68758,11.0
73974,11.0
79012,120.99
79440,11.0
81794,34.9
93978,63.13
95668,11.0
98119,140.9
99220,60.9
100056,262.13
102465,55.0
111948,11.0
112554,190.95
122601,11.0
22874,11.01
31474,11.01
69471,11.01
77183,11.01
84547,11.01
51207,11.02
7076,97.03
66538,39.79
119090,73.04
121951,33.04
52685,169.05
53739,81.0
53750,11.05
69557,44.0
90591,11.05
96250,75.05
108049,48.98
113559,11.05
123296,120.9
68605,189.55
80808,11.07
35943,31.08
52184,28.58
52200,41.07
63216,11.08
64823,11.08
94139,209.34
98705,57.54
104248,11.08
109934,11.08
5241,11.09
25726,229.08
44094,11.09
80260,11.09
122923,11.09
87275,11.1
6788,57.12
41634,11.12
45397,30.11
57178,287.11
66143,11.12
74035,83.12
89454,209.96
96804,11.12
11967,11.13
14383,204.13
34303,170.13
66739,11.13
89256,163.12
93755,11.13
25706,11.14
37724,11.14
41631,73.09
58101,11.14
63648,11.14
83373,11.14
87360,11.14
98614,38.13
43081,11.16
74271,29.06
48573,28.21
104788,11.17
13155,11.18
58457,11.18
73298,166.18
55884,11.19
68553,11.19
78385,11.19
112512,104.38
15280,11.2
16832,76.21
18582,101.16
84394,115.24
106519,11.21
30341,11.22
55297,34.21
83509,11.22
91922,11.22
115713,11.22
6238,11.23
48926,32.24
119071,11.24
44520,11.25
52983,11.25
58522,109.25
69472,107.36
79504,41.25
87319,36.24
87867,11.25
88978,11.25
101611,112.24
117178,11.25
120484,11.25
80708,11.26
90,47.27
18313,32.53
63709,29.96
85855,11.28
115832,11.28
119928,91.27
12088,11.31
40637,437.71
114159,11.31
115465,11.31
104197,91.31
73779,11.33
78320,11.33
100896,66.33
18318,59.34
45871,91.34
81719,11.34
90602,121.33
91977,41.33
109039,53.34
18805,11.35
22582,11.35
52945,11.35
65763,32.74
78273,11.35
94509,63.48
95376,11.35
110237,35.35
29773,131.97
36788,63.23
95917,11.36
117853,11.36
17985,11.37
24481,285.36
39992,131.37
81477,116.35
83824,148.58
92225,61.36
102089,11.37
102516,76.37
103395,191.37
114219,11.37
7038,74.38
64096,11.38
94540,11.38
1381,64.9
1831,130.34
13341,11.4
13485,11.4
20032,11.4
54854,11.4
60323,80.4
85189,11.4
89283,11.4
113406,11.4
31975,50.15
105450,11.41
114671,88.31
74405,11.43
16704,51.43
44045,63.44
69141,50.94
86406,11.44
101278,11.44
119067,209.43
4,11.45
4564,11.45
39972,11.45
113676,189.45
42063,11.47
80873,103.47
98308,45.47
3161,46.46
4754,11.49
7113,11.49
29720,11.49
43527,173.72
44221,11.49
62300,11.49
62837,55.49
89742,124.0
23487,11.5
31329,11.5
56281,36.5
69135,304.88
120912,135.44
78812,28.17
70916,11.52
9551,142.58
34636,11.53
35003,11.53
35192,11.53
63736,11.53
84919,51.27
120341,117.51
121219,11.53
75666,152.53
73697,621.48
23469,11.57
67472,46.55
94714,201.4
124483,147.17
95202,11.58
103934,11.58
122955,122.56
103592,51.61
69535,11.63
86568,11.63
105715,36.63
9977,11.65
37940,82.65
50189,11.66
74188,84.81
75612,11.66
104822,11.66
38531,61.64
7967,11.68
18833,11.68
26730,11.68
50155,11.68
52812,217.33
65019,39.58
82975,11.68
85074,11.68
99361,11.68
34251,11.7
63902,11.7
103790,188.5
122612,27.26
4417,11.73
123863,97.73
50328,116.75
117989,11.75
19177,27.66
87609,11.76
2813,11.77
55055,11.77
22869,11.78
35602,11.78
48807,11.78
97903,117.94
24494,271.48
39354,11.79
53777,11.79
98713,44.69
110106,11.79
119033,11.79
7504,63.8
45498,11.8
25492,11.81
60375,60.41
77487,11.85
85465,11.86
112511,136.0
123925,167.8
19742,177.67
45637,11.88
84318,11.88
98437,93.83
644,11.9
3131,11.9
25191,11.9
30068,362.59
30530,11.9
33913,176.85
39882,11.9
42933,11.9
64966,11.9
87237,11.9
88856,11.9
102892,11.9
103063,11.9
112648,71.91
122039,11.9
122845,11.9
12811,11.91
25947,141.28
10444,105.28
33188,51.89
109522,149.94
4456,46.95
18557,981.01
19684,11.95
19790,83.93
23235,150.95
25451,243.95
30163,11.95
36494,11.95
37616,101.94
42046,11.95
44301,41.95
44937,993.94
51594,215.94
51938,11.95
52367,11.95
52644,130.92
53697,11.95
54987,11.95
60892,11.95
65461,240.9
69095,11.95
69103,11.95
72466,11.95
72869,11.95
75902,11.95
75999,11.95
76847,219.39
78955,85.0
79524,206.53
85177,84.94
85381,140.9
87348,11.95
89488,11.95
90697,11.95
92938,11.95
94073,11.95
99892,11.95
106336,57.9
111719,11.95
114917,11.95
117783,55.31
118378,11.95
119454,11.95
45490,11.96
65049,39.96
80846,28.95
124610,29.96
4339,62.77
8729,337.57
35253,286.97
40494,11.97
50111,29.96
60674,106.97
92567,58.96
102311,124.47
102949,11.97
110873,11.97
39468,11.98
57871,11.98
58377,11.98
69425,11.98
82695,11.98
82849,11.98
91918,11.98
108126,36.98
109967,264.43
121990,295.98
218,11.99
887,27.99
2642,11.99
2803,11.99
3510,111.98
3834,46.64
5124,11.99
7362,11.99
7583,26.98
7737,77.83
8489,45.99
10900,11.99
11455,11.99
11585,11.99
11744,11.99
11784,11.99
13101,88.99
13300,11.99
13340,11.99
13993,11.99
14561,142.99
15222,58.94
15271,11.99
17730,36.99
17936,25.8
19241,11.99
21365,186.99
21995,99.99
22234,11.99
22645,131.35
22670,61.98
22860,11.99
23171,11.99
24819,11.99
26113,123.99
26493,160.99
28345,99.98
29222,11.99
29315,11.99
29583,11.99
30376,36.98
31876,11.99
32642,41.98
33405,11.99
35036,86.94
35460,11.99
35509,11.99
36423,51.49
36635,11.99
37067,11.99
38691,11.99
38982,11.99
39280,241.99
39809,11.99
40672,36.99
40932,11.99
42159,111.49
42271,11.99
42857,11.99
43153,137.94
43732,181.93
44668,11.99
45485,176.88
46299,111.94
47307,11.99
48181,11.99
49030,28.96
49833,11.99
50941,11.99
51308,156.98
51404,11.99
52686,11.99
54400,11.99
54737,117.66
55221,11.99
56302,11.99
56536,36.99
56883,36.98
56974,400.44
57233,48.98
58305,99.99
58656,97.99
58815,119.67
60137,103.99
60440,11.99
60469,43.98
60582,11.99
60829,80.99
60855,11.99
60964,11.99
63071,31.89
63176,65.99
64739,11.99
65375,11.99
66354,11.99
68084,11.99
68557,126.49
70095,11.99
71307,11.99
71572,110.99
73421,11.99
73702,11.99
73753,11.99
74360,23.98
74835,59.99
74926,11.99
75952,46.97
76094,11.99
76109,33.98
77506,11.99
77579,11.99
78014,185.13
78180,95.99
78640,11.99
81158,11.99
82792,11.99
83895,11.99
84402,185.62
84979,162.9
85175,11.99
85401,114.14
85483,11.99
86675,81.99
87214,134.97
87369,11.99
87636,63.99
89352,11.99
90303,11.99
90526,88.74
90708,55.98
92920,41.99
92978,11.99
93188,100.98
93245,11.99
93581,243.99
93685,11.99
93909,11.99
93988,11.99
94173,11.99
95630,81.87
95828,190.48
96015,179.99
97549,58.99
97706,51.94
98310,11.99
98967,11.99
99674,11.99
99836,53.98
101815,11.99
102010,61.98
103438,34.49
103876,11.99
104635,101.99
104915,137.99
105561,11.99
105680,11.99
106192,136.86
107150,11.99
108161,11.99
108948,11.99
109324,11.99
109466,108.2
109853,11.99
110324,11.99
111012,172.93
111796,224.35
112366,11.99
113125,11.99
113483,166.21
113846,31.98
113934,11.99
114447,69.97
114559,11.99
116556,219.99
116644,11.99
116733,11.99
117249,72.91
117435,66.99
117500,71.94
119585,36.99
120236,11.99
120856,51.98
121782,66.99
122506,67.99
122720,137.99
124472,102.26
124814,11.99
1272,12.0
2341,96.88
2688,106.99
3176,12.0
3825,170.46
4150,12.0
5829,48.0
6136,12.0
6511,12.0
6766,49.99
6833,12.0
7533,12.0
7571,12.0
7929,12.0
9791,12.0
10199,12.0
10767,274.99
11113,12.0
11782,12.0
11821,12.0
12133,890.0
14201,12.0
14562,90.46
15071,39.3
17098,12.0
17410,51.0
19055,436.95
19249,161.95
19466,12.0
19863,158.91
20463,109.36
20477,12.0
20490,82.24
20541,12.0
21155,12.0
21516,36.99
21784,12.0
23022,171.95
24607,147.0
24646,29.64
26837,65.97
27614,12.0
28717,12.0
28896,75.75
28899,12.0
30324,12.0
30731,32.0
32899,75.99
33786,12.0
34683,107.91
35682,261.88
35931,12.0
36185,12.0
38166,12.0
39034,12.0
39164,27.0
39194,12.0
39658,12.0
41762,12.0
42464,12.0
42612,12.0
42841,58.95
43460,56.99
44270,24.99
44576,341.05
46160,242.0
46328,78.5
46844,12.0
47261,178.44
47386,12.0
47707,806.0
48905,12.0
49072,12.0
49319,12.0
49505,12.0
49799,171.46
50546,12.0
51328,91.95
51549,12.0
51618,51.0
51935,12.0
52283,12.0
52635,27.0
52877,61.07
53954,27.45
54064,191.99
54923,111.0
54968,12.0
55038,71.5
55202,38.13
55865,38.46
56080,12.0
56198,41.99
57245,66.45
57660,12.0
58411,38.62
58782,24.9
60380,12.0
62507,12.0
65005,12.0
65923,12.0
66287,82.0
66423,12.0
66815,12.0
67171,25.99
68173,12.0
68768,96.0
68774,12.0
68984,579.99
69025,12.0
70000,36.99
70177,142.0
71162,36.9
73125,12.0
73172,706.95
73288,91.95
73292,36.0
74138,12.0
74259,116.98
75099,69.99
75210,12.0
75264,12.0
75963,12.0
76169,12.0
76348,12.0
76828,12.0
77078,12.0
77615,51.99
78240,12.0
78326,127.0
78467,193.98
78547,31.99
78825,95.99
79497,12.0
80043,189.26
80182,24.95
80189,172.95
80854,12.0
81835,27.91
82043,12.0
84677,12.0
84680,12.0
85506,38.98
85545,12.0
86483,143.3
86659,180.84
88786,12.0
91035,12.0
91264,108.0
92790,12.0
94559,236.45
94840,111.93
96608,12.0
97256,12.0
97937,12.0
98769,38.98
99368,133.49
99661,12.0
99671,222.95
100178,39.9
102356,170.99
103023,232.64
103352,12.0
103527,12.0
103671,12.0
104117,12.0
104118,12.0
104438,118.6
104715,26.99
105040,12.0
106010,259.0
106119,12.0
106913,127.99
107201,12.0
107292,12.0
107657,12.0
107897,12.0
109458,12.0
109855,12.0
109973,76.49
110035,12.0
110040,12.0
110701,12.0
111336,72.99
112176,12.0
112483,272.68
112827,254.48
113305,12.0
113465,12.0
114130,308.0
114319,110.99
114874,24.99
114970,111.98
115153,106.0
116240,12.0
116517,200.0
117123,70.5
117495,33.97
117670,12.0
118285,208.0
118382,12.0
120519,12.0
121663,111.99
121795,56.5
123301,74.0
123722,52.16
124487,12.0
63270,47.01
40582,12.02
119782,12.02
26566,58.06
60399,12.06
75027,158.04
111913,38.23
8174,12.07
74100,12.07
99508,182.06
55472,196.07
6100,12.1
27152,32.09
31351,225.08
52918,12.1
58702,12.1
72393,66.1
77514,128.6
93396,40.05
104853,12.1
112754,12.1
117899,12.1
64996,12.11
14204,12.14
25797,194.12
54214,39.26
68584,53.13
70339,12.15
48853,12.16
77446,12.16
64207,181.3
71335,72.17
101911,12.18
3956,12.2
8144,12.2
21629,137.0
31630,36.2
33958,157.17
39885,208.2
41786,60.14
43736,197.2
45518,146.16
54868,12.2
61944,12.2
75154,57.19
80347,12.2
97883,28.1
100791,86.16
123903,30.2
39966,193.11
44497,12.21
45442,12.21
79910,12.21
13072,12.22
103278,12.22
124568,12.22
93001,12.23
108321,62.18
108856,25.18
102295,185.21
14419,12.25
42643,12.25
47843,213.31
106206,12.25
121087,12.25
105513,12.27
2744,12.29
26705,95.74
67223,12.29
69863,12.29
4472,12.3
40323,12.3
52321,243.24
54228,72.28
67118,12.3
89195,12.3
90444,59.29
93225,12.3
9938,126.75
57075,71.33
81545,12.34
106559,12.34
10475,12.35
12694,12.35
40147,12.35
54232,42.34
99820,119.35
106678,388.35
109908,12.35
39810,112.66
70390,158.35
98140,191.35
99097,36.36
100286,146.35
20598,64.35
107318,129.87
52320,124.38
107894,12.38
43596,12.39
54406,12.39
124051,12.39
5339,12.4
51757,12.4
74023,88.88
85331,12.4
99247,12.4
99799,12.4
77958,12.43
108499,12.43
32639,257.55
57474,12.45
65936,12.45
112331,270.16
52176,12.48
22762,12.49
96373,160.6
124955,126.48
948,12.5
8067,41.5
8254,12.5
19232,12.5
22731,262.99
29197,32.49
34788,45.4
42657,360.5
47367,12.5
51643,101.5
51657,53.39
59180,12.5
61167,12.5
64033,12.5
68747,34.5
71792,12.5
72402,12.5
80566,12.5
80764,12.5
82218,99.0
89641,12.5
89972,51.02
90455,12.5
94477,121.48
94917,12.5
100564,12.5
120480,239.45
19910,12.51
27408,12.51
42158,12.51
84792,37.46
124344,93.16
8160,12.55
116926,12.55
117800,175.55
28831,12.56
32320,42.55
75669,92.55
118402,115.57
12165,27.57
59319,35.57
64422,12.58
74759,132.48
61660,12.59
107670,12.59
38852,12.6
39551,12.6
42379,12.6
54688,12.61
60775,65.6
81897,111.46
54766,301.62
60990,144.57
21165,12.64
23779,52.14
26500,12.64
108821,12.64
117052,12.64
8604,12.65
33568,69.45
60176,92.65
111688,12.65
34031,12.66
60550,12.66
60735,12.67
89040,115.73
33726,134.71
71858,35.72
86191,30.44
103455,46.75
1206,12.74
5208,201.74
27276,12.74
37293,12.74
54977,12.74
75254,45.95
101770,40.73
110339,12.74
119017,67.74
123534,82.73
12125,12.75
13898,158.75
16668,45.74
25185,77.63
34569,12.75
35962,102.25
41067,475.6
44236,12.75
62890,12.75
63547,12.75
73223,67.75
76113,31.5
91990,139.7
109066,26.84
124187,698.74
1222,12.76
51890,12.76
91077,12.76
11091,117.82
57325,12.77
7890,100.73
15161,42.66
28502,152.77
30145,75.72
60614,12.78
121417,53.5
3973,127.79
6082,12.8
7105,57.8
7294,353.75
9787,67.5
12568,112.79
14938,39.8
19085,12.8
21764,220.28
23944,44.16
26670,12.8
33286,212.75
40018,85.38
41850,12.8
46054,62.75
56242,12.8
62065,12.8
62793,52.79
65611,12.8
72749,149.75
74691,57.79
80677,170.7
81519,12.8
90773,283.78
97740,101.8
102794,12.8
106302,12.8
115375,77.3
124653,34.79
41943,12.83
58901,28.85
8603,36.88
72759,58.89
13427,105.33
21975,119.31
29627,161.68
29839,184.83
36169,12.9
46030,330.89
46866,62.85
55660,12.9
59550,184.9
68217,26.9
73830,12.9
74550,12.9
89142,12.9
93070,100.9
117358,152.9
6096,12.91
25770,59.2
49513,27.9
110025,187.61
79996,12.92
19191,105.9
65122,12.93
66540,12.93
86221,12.93
96805,12.94
1182,12.95
2170,12.95
2727,12.95
4861,117.95
5520,98.22
6532,180.41
9495,12.95
9770,146.39
11749,12.95
15274,42.83
19941,12.95
20582,12.95
22692,12.95
28672,12.95
30916,12.95
34596,42.94
34980,102.95
36352,12.95
36887,12.95
39637,12.95
48828,12.95
49145,100.95
53299,36.95
55304,12.95
55872,78.95
56096,170.17
63767,12.95
66888,152.95
69776,12.95
73971,12.95
74081,12.95
74353,60.95
77222,154.45
78873,12.95
79007,12.95
84160,12.95
86422,97.42
90799,12.95
93987,52.45
96940,12.95
97204,12.95
97300,12.95
98478,141.9
98838,81.95
102769,12.95
102770,182.95
102945,118.94
104904,149.94
110805,30.95
113443,42.25
115283,142.95
118232,12.95
124203,12.95
62273,305.94
66834,12.96
119241,239.95
121977,29.91
68930,38.87
69073,12.97
72164,12.97
92004,12.97
110293,12.97
113311,86.96
114114,12.97
118102,12.97
6017,12.98
10877,12.98
11330,116.46
16443,52.98
16517,44.88
27887,12.98
29739,174.93
45283,62.98
46625,12.98
57587,12.98
58886,12.98
61370,12.98
62158,69.96
66348,12.98
68486,12.98
75534,108.65
83251,167.0
105217,12.98
120618,12.98
272,12.99
2045,175.26
2192,123.97
2418,12.99
3779,12.99
4059,12.99
4478,12.99
4919,86.99
5092,12.99
5172,116.28
5885,12.99
6668,12.99
6799,139.96
7136,53.98
7796,160.99
8041,12.99
8507,12.99
8800,110.98
9191,120.99
9650,12.99
11127,12.99
11354,12.99
11547,12.99
12269,396.99
13673,12.99
13708,12.99
13776,12.99
14816,107.98
15235,12.99
15259,150.94
15381,12.99
15710,12.99
15739,12.99
15958,233.99
16655,12.99
17104,12.99
18433,72.98
18501,12.99
18583,12.99
18827,32.98
19538,12.99
21223,37.98
22223,12.99
22626,12.99
22936,12.99
23292,12.99
23652,12.99
24056,12.99
25398,67.68
26444,12.99
26604,146.79
26683,12.99
27309,12.99
27547,12.99
28667,12.99
28903,42.98
29287,12.99
31149,12.99
32237,12.99
32470,177.99
33253,12.99
33275,12.99
33970,124.74
34624,12.99
36753,12.99
36819,81.99
37303,12.99
37700,12.99
38817,12.99
39502,45.48
39750,12.99
40223,120.99
40503,32.49
40888,79.8
41244,228.94
41521,72.49
43719,170.49
45827,12.99
45875,12.99
46387,12.99
47066,114.99
47556,169.62
47833,56.99
49438,215.99
49903,196.12
50024,12.99
50380,12.99
51834,12.99
52519,12.99
52590,12.99
53789,85.99
54432,152.99
54558,12.99
54643,12.99
55158,12.99
55623,12.99
55785,116.44
56232,12.99
56241,144.29
57757,177.99
58000,43.17
59437,12.99
59442,67.99
60698,184.39
61083,139.93
61342,132.94
61674,12.99
62484,12.99
62596,76.44
62933,12.99
63099,12.99
63183,91.99
63247,32.98
63583,32.19
63695,12.99
63912,12.99
64607,209.17
65733,12.99
67071,28.99
67413,62.98
68359,113.98
69398,12.99
69783,47.14
70820,117.24
72347,12.99
72785,37.24
72804,12.99
76059,12.99
76909,192.97
77531,113.54
78063,40.99
79207,41.98
80364,64.92
81201,12.99
81257,12.99
81472,51.98
82832,12.99
83212,12.99
85042,32.98
86112,252.99
86250,12.99
